1.0	22.69158339008535
1.0	30.866708113988516
1.0	27.979995162481305
1.0	33.432668842617346
1.0	21.37744518732132
1.0	27.941866230022992
1.0	23.397668095829797
1.0	29.51170001785558
1.0	18.212687526018858
1.0	17.974767163875516
1.0	4.499749669612872
1.0	34.14916511082964
1.0	5.318742218901005
1.0	4.60670349030946
1.0	4.85100530791509
1.0	3.384631400731995
1.0	7.9501867684288925
1.0	22.200207343802553
1.0	28.116171142798347
0.0	0.0
1.0	28.673112059150565
1.0	29.99691399915559
1.0	4.909510175650602
1.0	11.864283959588287
1.0	25.947382040555336
1.0	3.98976073357512
1.0	4.7866890374143924
1.0	5.742302298718732
1.0	29.35694209425994
1.0	3.871340577724472
1.0	47.99706464802964
1.0	18.38199263479671
1.0	3.49683779735171
1.0	33.04973910761337
1.0	24.35409082401044
1.0	17.657029143158663
1.0	16.61908384093386
2.0	5.713721006894568
1.0	23.1115033219567
0.0	0.0
1.0	5.997446905520728
1.0	6.589881321999599
1.0	5.9024312977244575
1.0	4.599290602443057
1.0	20.52342719805963
1.0	37.1781856424904
1.0	25.51607670022367
1.0	21.952558414579997
1.0	24.172938176421003
1.0	25.98302198795475
1.0	2.7355903224221345
1.0	8.555257046027952
1.0	5.5389672035751545
1.0	26.574724425982687
1.0	31.866715540997173
1.0	25.855643604189268
1.0	26.6058517568227
1.0	29.813637605578563
1.0	22.540649035768965
1.0	11.208313800168003
0.0	0.0
0.0	13.957698313976767
0.0	0.0
1.0	4.712723193595654
1.0	10.146905214295888
1.0	7.535451214867311
1.0	33.4365201183274
1.0	32.32702085790031
1.0	32.73113835619212
1.0	5.206956513595646
2.0	3.3080913323901235
2.0	6.503726099053496
2.0	6.027386656834559
2.0	2.3416283726562486
2.0	5.78160077572016
2.0	7.606746837942389
2.0	4.27521674661234
2.0	14.577506547656244
2.0	12.841705677656247
2.0	4.892873017201638
2.0	10.101751414352183
2.0	4.574707887056794
2.0	16.390015802656244
2.0	20.57933246189535
2.0	3.315050027656251
2.0	1.0208156526562515
2.0	17.11272796593625
2.0	5.480579152656248
2.0	26.125372802656244
2.0	18.46630312265624
2.0	23.66551488780967
2.0	2.5604904776562507
2.0	2.9705679726562493
2.0	8.0076035650568
2.0	12.153640162656249
2.0	5.073665867572009
2.0	4.598121877656245
2.0	1.1171440126562493
2.0	2.06358128765625
2.0	0.5393076776562493
1.0	14.785893449550391
2.0	0.8387000376562546
2.0	8.554482802656247
2.0	3.9999326876562478
2.0	3.592647952656249
2.0	1.150861287656248
2.0	1.8878855726562505
2.0	3.1205674975012343
2.0	6.022226687656251
2.0	17.425054822036813
2.0	0.5534475976562504
2.0	5.513209997656242
2.0	17.57517465939138
2.0	11.526096788167916
2.0	17.091890177656232
2.0	0.9752533276562475
2.0	7.981842512656248
2.0	2.8880570776562466
2.0	4.497399622656251
2.0	5.273133847656247
2.0	22.387885587656235
2.0	4.514299262656253
1.0	2.4734191281034117
2.0	2.1935865126562515
1.0	16.307969305184788
2.0	7.032410752656247
2.0	8.17849587265625
2.0	1.0380167476562523
2.0	23.1203235273043
2.0	8.09112183727901
2.0	1.8926196726562514
2.0	2.0512777876562502
1.0	3.8441726413109794
1.0	2.4327774194241685
1.0	5.517764802631733
1.0	19.365176887400843
2.0	3.949320534167899
1.0	21.88531230998731
1.0	21.075704044966074
1.0	15.929775032475789
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	10.275633302518434
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	8.670255225435106
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	11.272428587935101
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	4.893148020643444
0.0	0.0
0.0	7.560352242935112
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
